GEOIDFQ,NAME,GEOTYPE,YEAR,Number of sales,Median home sale price (2023 dollars),Median home sale price (year-of dollars),Median income (2023 dollars),Median income (year-of dollars),Median income MOE (year-of dollars),Mean income (2023 dollars),Mean income (year-of dollars),Mean income MOE (year-of dollars),Median sale price/income ratio (MSA med inc),Median sale price/income ratio (geography med inc)
1600000US3918770,Corning,PLACE,2020,1,,,,,,,,,,
1600000US3918770,Corning,PLACE,2022,2,,,,,,,,,,
1600000US3918770,Corning,PLACE,2023,5,,,,,,,,,,
1600000US3919456,Crooksville,PLACE,2014,1,,,,,,,,,,
1600000US3919456,Crooksville,PLACE,2015,1,,,,,,,,,,
1600000US3919456,Crooksville,PLACE,2016,1,,,,,,,,,,
1600000US3919456,Crooksville,PLACE,2017,8,,,,,,,,,,
1600000US3919456,Crooksville,PLACE,2018,8,,,,,,,,,,
1600000US3919456,Crooksville,PLACE,2019,10,131639,110450,,,,,,,1.6434299998512059,
1600000US3919456,Crooksville,PLACE,2020,14,61809,52500,,,,,,,0.755145779094688,
1600000US3919456,Crooksville,PLACE,2021,15,109637,97500,,,,,,,1.3572015200657026,
1600000US3919456,Crooksville,PLACE,2022,18,119109,114400,,,,,,,1.5096929147366616,
1600000US3919456,Crooksville,PLACE,2023,13,104500,104500,,,,,,,1.3503036568032045,
1600000US3920114,Danville,PLACE,2012,4,,,,,,,,,,
1600000US3920114,Danville,PLACE,2013,4,,,,,,,,,,
1600000US3920114,Danville,PLACE,2014,4,,,,,,,,,,
1600000US3920114,Danville,PLACE,2015,4,,,,,,,,,,
1600000US3920114,Danville,PLACE,2016,5,,,,,,,,,,
1600000US3920114,Danville,PLACE,2017,2,,,,,,,,,,
1600000US3920114,Danville,PLACE,2018,5,,,,,,,,,,
1600000US3920114,Danville,PLACE,2019,7,,,,,,,,,,
1600000US3920114,Danville,PLACE,2020,5,,,,,,,,,,
1600000US3920114,Danville,PLACE,2021,2,,,,,,,,,,
1600000US3920114,Danville,PLACE,2022,7,,,,,,,,,,
1600000US3920114,Danville,PLACE,2023,3,,,,,,,,,,
1600000US3920212,Darbyville,PLACE,2014,3,,,,,,,,,,
1600000US3920212,Darbyville,PLACE,2015,1,,,,,,,,,,
1600000US3920212,Darbyville,PLACE,2018,1,,,,,,,,,,
1600000US3920212,Darbyville,PLACE,2019,1,,,,,,,,,,
1600000US3920212,Darbyville,PLACE,2021,3,,,,,,,,,,
1600000US3920212,Darbyville,PLACE,2023,1,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2014,2,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2016,1,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2017,2,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2018,6,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2019,1,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2020,2,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2021,2,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2022,4,,,,,,,,,,
1600000US3921378,De Graff,PLACE,2023,2,,,,,,,,,,
1600000US3921434,Delaware,PLACE,2012,385,196283,147900,,,,,,,2.7542412335425244,
1600000US3921434,Delaware,PLACE,2013,506,201428,154000,,,,,,,2.8476857930065274,
1600000US3921434,Delaware,PLACE,2014,560,202396,157250,,,,,,,2.789554912987174,
1600000US3921434,Delaware,PLACE,2015,613,219511,170750,,,,,,,2.9342521308770966,
1600000US3921434,Delaware,PLACE,2016,672,227425,179138,,,,,,,2.971066772813215,
1600000US3921434,Delaware,PLACE,2017,700,248615,200000,,,,,,,3.136566087447463,
1600000US3921434,Delaware,PLACE,2018,677,265742,219000,,,,,,,3.419096983700743,
1600000US3921434,Delaware,PLACE,2019,712,273467,229450,,,,,,,3.414078890591754,
1600000US3921434,Delaware,PLACE,2020,802,306102,260000,,,,,,,3.7397695726594073,
1600000US3921434,Delaware,PLACE,2021,783,337346,300000,,,,,,,4.176004677125239,
1600000US3921434,Delaware,PLACE,2022,677,359202,345000,,,,,,,4.55283265370759,
1600000US3921434,Delaware,PLACE,2023,634,369950,369950,,,,,,,4.7803333764052205,
1600000US3922694,Dublin,PLACE,2012,514,433309,326500,,,,,,,6.080187712992792,
1600000US3922694,Dublin,PLACE,2013,592,476750,364495,,,,,,,6.740046968324119,
1600000US3922694,Dublin,PLACE,2014,727,445335,346000,,,,,,,6.137907789466214,
1600000US3922694,Dublin,PLACE,2015,740,436708,339700,,,,,,,5.837572174869398,
1600000US3922694,Dublin,PLACE,2016,784,457040,360000,,,,,,,5.970743357548015,
1600000US3922694,Dublin,PLACE,2017,798,466152,375000,,,,,,,5.881061413963993,
1600000US3922694,Dublin,PLACE,2018,804,475181,391600,,,,,,,6.1137825516767625,
1600000US3922694,Dublin,PLACE,2019,797,490919,411900,,,,,,,6.128825866353207,
1600000US3922694,Dublin,PLACE,2020,791,503891,428000,,,,,,,6.156236065762409,
1600000US3922694,Dublin,PLACE,2021,767,550998,490000,,,,,,,6.820807639304556,
1600000US3922694,Dublin,PLACE,2022,615,557023,535000,,,,,,,7.060189767343653,
1600000US3922694,Dublin,PLACE,2023,535,575000,575000,,,,,,,7.429900503941077,
1600000US3924598,Edison,PLACE,2012,3,,,,,,,,,,
1600000US3924598,Edison,PLACE,2013,1,,,,,,,,,,
1600000US3924598,Edison,PLACE,2014,6,,,,,,,,,,
1600000US3924598,Edison,PLACE,2015,10,96418,75000,,,,,,,1.2888369535331314,
1600000US3924598,Edison,PLACE,2016,8,,,,,,,,,,
1600000US3924598,Edison,PLACE,2017,3,,,,,,,,,,
1600000US3924598,Edison,PLACE,2018,12,128017,105500,,,,,,,1.6470992318741025,
1600000US3924598,Edison,PLACE,2019,5,,,,,,,,,,
1600000US3924598,Edison,PLACE,2020,7,,,,,,,,,,
1600000US3924598,Edison,PLACE,2021,2,,,,,,,,,,
1600000US3924598,Edison,PLACE,2022,6,,,,,,,,,,
1600000US3924598,Edison,PLACE,2023,5,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2014,2,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2017,1,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2018,4,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2019,5,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2020,5,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2021,10,216745,192750,,,,,,,2.683083005052966,
1600000US3928182,Frankfort,PLACE,2022,5,,,,,,,,,,
1600000US3928182,Frankfort,PLACE,2023,6,,,,,,,,,,
1600000US3928658,Fredericktown,PLACE,2012,11,103384,77900,,,,,,,1.450678783590011,
1600000US3928658,Fredericktown,PLACE,2013,15,127528,97500,,,,,,,1.8029179533645225,
1600000US3928658,Fredericktown,PLACE,2014,20,151813,117950,,,,,,,2.0923879299639885,
1600000US3928658,Fredericktown,PLACE,2015,10,177023,137700,,,,,,,2.3663046466868294,
1600000US3928658,Fredericktown,PLACE,2016,17,142698,112400,,,,,,,1.8641987594122136,
1600000US3928658,Fredericktown,PLACE,2017,15,142953,115000,,,,,,,1.803525500282291,
1600000US3928658,Fredericktown,PLACE,2018,22,144399,119000,,,,,,,1.8578654842940112,
1600000US3928658,Fredericktown,PLACE,2019,27,140637,118000,,,,,,,1.7557694882973502,
1600000US3928658,Fredericktown,PLACE,2020,24,143191,121625,,,,,,,1.749421054902694,
1600000US3928658,Fredericktown,PLACE,2021,26,195661,174000,,,,,,,2.4220827127326383,
1600000US3928658,Fredericktown,PLACE,2022,28,184807,177500,,,,,,,2.342399408791586,
1600000US3928658,Fredericktown,PLACE,2023,22,212500,212500,,,,,,,2.745832794934746,
1600000US3929050,Fulton,PLACE,2012,1,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2013,1,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2014,3,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2015,2,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2016,12,104103,82000,,,,,,,1.3600026536637144,
1600000US3929050,Fulton,PLACE,2017,6,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2018,3,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2019,2,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2020,8,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2021,8,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2022,2,,,,,,,,,,
1600000US3929050,Fulton,PLACE,2023,2,,,,,,,,,,
1600000US3929106,Gahanna,PLACE,2012,312,236893,178500,,,,,,,3.324084247378908,
1600000US3929106,Gahanna,PLACE,2013,459,245769,187900,,,,,,,3.4745464967917306,
1600000US3929106,Gahanna,PLACE,2014,463,243905,189500,,,,,,,3.361657589895514,
1600000US3929106,Gahanna,PLACE,2015,572,243616,189500,,,,,,,3.256461369260379,
1600000US3929106,Gahanna,PLACE,2016,569,252641,199000,,,,,,,3.3004942448668193,
1600000US3929106,Gahanna,PLACE,2017,531,265893,213900,,,,,,,3.354557430525061,
1600000US3929106,Gahanna,PLACE,2018,551,282124,232500,,,,,,,3.629863236120652,
1600000US3929106,Gahanna,PLACE,2019,544,285922,239900,,,,,,,3.5695686461231717,
1600000US3929106,Gahanna,PLACE,2020,527,303159,257500,,,,,,,3.7038102498453744,
1600000US3929106,Gahanna,PLACE,2021,561,327225,291000,,,,,,,4.050724536811482,
1600000US3929106,Gahanna,PLACE,2022,461,357119,343000,,,,,,,4.526439420932473,
1600000US3929106,Gahanna,PLACE,2023,381,345000,345000,,,,,,,4.457940302364647,
1600000US3929148,Galena,PLACE,2012,6,,,,,,,,,,
1600000US3929148,Galena,PLACE,2013,14,205352,157000,,,,,,,2.90316019157159,
1600000US3929148,Galena,PLACE,2014,19,328081,254900,,,,,,,4.52182859981196,
1600000US3929148,Galena,PLACE,2015,9,,,,,,,,,,
1600000US3929148,Galena,PLACE,2016,11,334528,263500,,,,,,,4.370252429760839,
1600000US3929148,Galena,PLACE,2017,16,355208,285750,,,,,,,4.481368797440562,
1600000US3929148,Galena,PLACE,2018,14,320043,263750,,,,,,,4.1177480796852555,
1600000US3929148,Galena,PLACE,2019,11,536328,450000,,,,,,,6.695731099439047,
1600000US3929148,Galena,PLACE,2020,39,468782,398179,,,,,,,5.727298879507501,
1600000US3929148,Galena,PLACE,2021,46,515346,458295,,,,,,,6.379473545010371,
1600000US3929148,Galena,PLACE,2022,36,532811,511745,,,,,,,6.753302453250986,
1600000US3929148,Galena,PLACE,2023,24,540248,540248,,,,,,,6.98085669983202,
1600000US3929162,Galion,PLACE,2016,2,,,,,,,,,,
1600000US3929162,Galion,PLACE,2017,2,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2012,4,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2013,1,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2014,2,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2016,4,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2017,5,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2019,3,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2020,5,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2021,1,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2022,3,,,,,,,,,,
1600000US3929246,Gambier,PLACE,2023,7,,,,,,,,,,
1600000US3929288,Gann (Brinkhaven),PLACE,2018,1,,,,,,,,,,
1600000US3929288,Gann (Brinkhaven),PLACE,2020,1,,,,,,,,,,
1600000US3929288,Gann (Brinkhaven),PLACE,2021,2,,,,,,,,,,
1600000US3929288,Gann (Brinkhaven),PLACE,2022,1,,,,,,,,,,
1600000US3930436,Glenford,PLACE,2016,1,,,,,,,,,,
1600000US3930436,Glenford,PLACE,2017,1,,,,,,,,,,
1600000US3930436,Glenford,PLACE,2018,5,,,,,,,,,,
1600000US3930436,Glenford,PLACE,2021,3,,,,,,,,,,
1600000US3930436,Glenford,PLACE,2023,1,,,,,,,,,,
1600000US3931304,Grandview Heights,PLACE,2012,79,351691,265000,,,,,,,4.934914989105942,
1600000US3931304,Grandview Heights,PLACE,2013,71,340074,260000,,,,,,,4.8077812089720595,
1600000US3931304,Grandview Heights,PLACE,2014,94,386129,300000,,,,,,,5.321885366589203,
1600000US3931304,Grandview Heights,PLACE,2015,110,350318,272500,,,,,,,4.682774264503712,
1600000US3931304,Grandview Heights,PLACE,2016,107,427840,337000,,,,,,,5.589279198593559,
1600000US3931304,Grandview Heights,PLACE,2017,127,444399,357500,,,,,,,5.60661188131234,
1600000US3931304,Grandview Heights,PLACE,2018,145,472032,389005,,,,,,,6.073268594267158,
1600000US3931304,Grandview Heights,PLACE,2019,154,476736,400000,,,,,,,5.951760977279153,
1600000US3931304,Grandview Heights,PLACE,2020,180,506186,429950,,,,,,,6.184284337557354,
1600000US3931304,Grandview Heights,PLACE,2021,129,528508,470000,,,,,,,6.542407327496207,
1600000US3931304,Grandview Heights,PLACE,2022,113,562229,540000,,,,,,,7.126172849281444,
1600000US3931304,Grandview Heights,PLACE,2023,113,525000,525000,,,,,,,6.783822199250549,
1600000US3931402,Granville,PLACE,2012,64,369209,278200,,,,,,,5.1807296225255595,
1600000US3931402,Granville,PLACE,2013,63,373754,285750,,,,,,,5.283936463322178,
1600000US3931402,Granville,PLACE,2014,62,375703,291900,,,,,,,5.178194461691295,
1600000US3931402,Granville,PLACE,2015,73,347104,270000,,,,,,,4.639813032719274,
1600000US3931402,Granville,PLACE,2016,73,391023,308000,,,,,,,5.108302650346635,
1600000US3931402,Granville,PLACE,2017,77,404807,325650,,,,,,,5.107113731886331,
1600000US3931402,Granville,PLACE,2018,87,454917,374900,,,,,,,5.8530568912758385,
1600000US3931402,Granville,PLACE,2019,101,461838,387500,,,,,,,5.765768446739179,
1600000US3931402,Granville,PLACE,2020,94,426777,362500,,,,,,,5.214101808034751,
1600000US3931402,Granville,PLACE,2021,90,466662,415000,,,,,,,5.776806470023247,
1600000US3931402,Granville,PLACE,2022,59,589820,566500,,,,,,,7.475883183551738,
1600000US3931402,Granville,PLACE,2023,49,500000,500000,,,,,,,6.460783046905285,
1600000US3931458,Gratiot,PLACE,2014,1,,,,,,,,,,
1600000US3931458,Gratiot,PLACE,2016,3,,,,,,,,,,
1600000US3931458,Gratiot,PLACE,2017,1,,,,,,,,,,
1600000US3931458,Gratiot,PLACE,2021,1,,,,,,,,,,
1600000US3931458,Gratiot,PLACE,2022,1,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2012,4,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2013,1,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2015,5,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2016,2,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2017,1,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2018,5,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2021,2,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2022,5,,,,,,,,,,
1600000US3931948,Green Camp,PLACE,2023,3,,,,,,,,,,
1600000US3932592,Grove City,PLACE,2012,401,204379,154000,,,,,,,2.8678373898955285,
1600000US3932592,Grove City,PLACE,2013,489,199466,152500,,,,,,,2.8199485937239968,
1600000US3932592,Grove City,PLACE,2014,660,216103,167900,,,,,,,2.9784818435010907,
1600000US3932592,Grove City,PLACE,2015,781,224975,175000,,,,,,,3.00728622491064,
1600000US3932592,Grove City,PLACE,2016,804,234868,185000,,,,,,,3.0682986698510635,
1600000US3932592,Grove City,PLACE,2017,837,260884,209870,,,,,,,3.291355623862995,
1600000US3932592,Grove City,PLACE,2018,755,273023,225000,,,,,,,3.5127708736651475,
1600000US3932592,Grove City,PLACE,2019,747,280082,235000,,,,,,,3.496659574151502,
1600000US3932592,Grove City,PLACE,2020,755,302570,257000,,,,,,,3.696618385282568,
1600000US3932592,Grove City,PLACE,2021,912,331723,295000,,,,,,,4.1064045991731515,
1600000US3932592,Grove City,PLACE,2022,791,363366,349000,,,,,,,4.605619119257822,
1600000US3932592,Grove City,PLACE,2023,680,361795,361795,,,,,,,4.674958004910195,
1600000US3932606,Groveport,PLACE,2012,61,165892,125000,,,,,,,2.327790089200916,
1600000US3932606,Groveport,PLACE,2013,65,156957,120000,,,,,,,2.2189759426024893,
1600000US3932606,Groveport,PLACE,2014,81,176203,136900,,,,,,,2.42855368895354,
1600000US3932606,Groveport,PLACE,2015,89,199135,154900,,,,,,,2.661877921363761,
1600000US3932606,Groveport,PLACE,2016,100,203065,159950,,,,,,,2.6528344445550136,
1600000US3932606,Groveport,PLACE,2017,105,226736,182400,,,,,,,2.860548271752086,
1600000US3932606,Groveport,PLACE,2018,88,213565,176000,,,,,,,2.747767438955848,
1600000US3932606,Groveport,PLACE,2019,99,256245,215000,,,,,,,3.1990715252875446,
1600000US3932606,Groveport,PLACE,2020,87,241350,205000,,,,,,,2.9486644707506864,
1600000US3932606,Groveport,PLACE,2021,100,241765,215000,,,,,,,2.9928033519397546,
1600000US3932606,Groveport,PLACE,2022,92,282156,271000,,,,,,,3.5762830410282804,
1600000US3932606,Groveport,PLACE,2023,82,320000,320000,,,,,,,4.134901150019382,
1600000US3933292,Hanover,PLACE,2012,14,169707,127875,,,,,,,2.381329261252537,
1600000US3933292,Hanover,PLACE,2013,9,,,,,,,,,,
1600000US3933292,Hanover,PLACE,2014,15,181094,140700,,,,,,,2.4959642369303365,
1600000US3933292,Hanover,PLACE,2015,7,,,,,,,,,,
1600000US3933292,Hanover,PLACE,2016,8,,,,,,,,,,
1600000US3933292,Hanover,PLACE,2017,17,198892,160000,,,,,,,2.50925286995797,
1600000US3933292,Hanover,PLACE,2018,3,,,,,,,,,,
1600000US3933292,Hanover,PLACE,2019,17,214531,180000,,,,,,,2.6782924397756185,
1600000US3933292,Hanover,PLACE,2020,14,225456,191500,,,,,,,2.75448412755491,
1600000US3933292,Hanover,PLACE,2021,17,281122,250000,,,,,,,3.4800038976043655,
1600000US3933292,Hanover,PLACE,2022,20,414071,397700,,,,,,,5.248294337331908,
1600000US3933292,Hanover,PLACE,2023,18,480000,480000,,,,,,,6.202351725029073,
1600000US3933740,Harrisburg,PLACE,2012,3,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2013,4,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2016,1,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2017,5,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2019,6,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2020,3,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2021,4,,,,,,,,,,
1600000US3933740,Harrisburg,PLACE,2022,3,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2012,6,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2013,5,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2014,7,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2015,4,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2016,7,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2017,9,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2018,12,181409,149500,,,,,,,2.3340410916130647,
1600000US3934202,Hartford (Croton),PLACE,2019,1,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2020,9,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2021,5,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2022,2,,,,,,,,,,
1600000US3934202,Hartford (Croton),PLACE,2023,4,,,,,,,,,,
1600000US3934748,Heath,PLACE,2012,83,152620,115000,,,,,,,2.1415668820648426,
1600000US3934748,Heath,PLACE,2013,104,160685,122850,,,,,,,2.271676621239298,
1600000US3934748,Heath,PLACE,2014,136,157669,122500,,,,,,,2.1731031913572583,
1600000US3934748,Heath,PLACE,2015,122,168410,131000,,,,,,,2.2511685455045365,
1600000US3934748,Heath,PLACE,2016,137,183451,144500,,,,,,,2.3965900421269115,
1600000US3934748,Heath,PLACE,2017,146,190004,152850,,,,,,,2.3971206323317236,
1600000US3934748,Heath,PLACE,2018,130,188082,155000,,,,,,,2.4199088240804345,
1600000US3934748,Heath,PLACE,2019,111,194151,162900,,,,,,,2.4238546579969347,
1600000US3934748,Heath,PLACE,2020,117,210739,179000,,,,,,,2.574687513484746,
1600000US3934748,Heath,PLACE,2021,151,247387,220000,,,,,,,3.062403429891842,
1600000US3934748,Heath,PLACE,2022,113,254853,244777,,,,,,,3.230228169497341,
1600000US3934748,Heath,PLACE,2023,125,274000,274000,,,,,,,3.540509109704096,
1600000US3934790,Hebron,PLACE,2012,19,135368,102000,,,,,,,1.8994767127879475,
1600000US3934790,Hebron,PLACE,2013,23,111178,85000,,,,,,,1.5717746260100964,
1600000US3934790,Hebron,PLACE,2014,28,111012,86250,,,,,,,1.5300420428943962,
1600000US3934790,Hebron,PLACE,2015,23,145912,113500,,,,,,,1.9504399230134724,
1600000US3934790,Hebron,PLACE,2016,23,165042,130000,,,,,,,2.1561017680034498,
1600000US3934790,Hebron,PLACE,2017,23,155260,124900,,,,,,,1.9587855216109402,
1600000US3934790,Hebron,PLACE,2018,20,181894,149900,,,,,,,2.3402860176106914,
1600000US3934790,Hebron,PLACE,2019,30,200289,168050,,,,,,,2.500483580579404,
1600000US3934790,Hebron,PLACE,2020,36,205118,174225,,,,,,,2.506005206909943,
1600000US3934790,Hebron,PLACE,2021,42,220118,195750,,,,,,,2.724843051824218,
1600000US3934790,Hebron,PLACE,2022,62,307060,294920,,,,,,,3.891946105018673,
1600000US3934790,Hebron,PLACE,2023,64,341497,341497,,,,,,,4.412676056338028,
1600000US3934888,Hemlock,PLACE,2020,1,,,,,,,,,,
1600000US3935476,Hilliard,PLACE,2012,335,274717,207000,,,,,,,3.854820387716717,
1600000US3935476,Hilliard,PLACE,2013,458,273955,209450,,,,,,,3.8730375931507615,
1600000US3935476,Hilliard,PLACE,2014,487,301181,234000,,,,,,,4.151070585939579,
1600000US3935476,Hilliard,PLACE,2015,596,286039,222500,,,,,,,3.823549628814957,
1600000US3935476,Hilliard,PLACE,2016,590,302548,238310,,,,,,,3.952466248714632,
1600000US3935476,Hilliard,PLACE,2017,540,323199,260000,,,,,,,4.077535913681701,
1600000US3935476,Hilliard,PLACE,2018,550,321560,265000,,,,,,,4.13726347342784,
1600000US3935476,Hilliard,PLACE,2019,482,333119,279500,,,,,,,4.158792982873808,
1600000US3935476,Hilliard,PLACE,2020,501,359081,305000,,,,,,,4.3870373833119976,
1600000US3935476,Hilliard,PLACE,2021,572,376703,335000,,,,,,,4.66320522278985,
1600000US3935476,Hilliard,PLACE,2022,450,409646,393450,,,,,,,5.192208717684785,
1600000US3935476,Hilliard,PLACE,2023,408,425000,425000,,,,,,,5.491665589869492,
1600000US3936988,Huntsville,PLACE,2019,4,,,,,,,,,,
1600000US3936988,Huntsville,PLACE,2021,3,,,,,,,,,,
1600000US3936988,Huntsville,PLACE,2022,3,,,,,,,,,,
1600000US3936988,Huntsville,PLACE,2023,5,,,,,,,,,,
1600000US3938920,Jeffersonville,PLACE,2012,13,35833,27000,,,,,,,0.5028026592673979,
1600000US3938920,Jeffersonville,PLACE,2013,9,,,,,,,,,,
1600000US3938920,Jeffersonville,PLACE,2014,7,,,,,,,,,,
1600000US3938920,Jeffersonville,PLACE,2015,7,,,,,,,,,,
1600000US3938920,Jeffersonville,PLACE,2016,11,85060,67000,,,,,,,1.1112216804325472,
1600000US3938920,Jeffersonville,PLACE,2017,12,97581,78500,,,,,,,1.231102189323129,
1600000US3938920,Jeffersonville,PLACE,2018,7,,,,,,,,,,
1600000US3938920,Jeffersonville,PLACE,2019,12,98923,83000,,,,,,,1.2349904027854242,
1600000US3938920,Jeffersonville,PLACE,2020,8,,,,,,,,,,
1600000US3938920,Jeffersonville,PLACE,2021,23,140561,125000,,,,,,,1.7400019488021827,
1600000US3938920,Jeffersonville,PLACE,2022,16,149095,143200,,,,,,,1.8897554666983385,
1600000US3938920,Jeffersonville,PLACE,2023,22,165875,165875,,,,,,,2.143364775810828,
1600000US3939340,Johnstown,PLACE,2012,56,159256,120000,,,,,,,2.2346784856328794,
1600000US3939340,Johnstown,PLACE,2013,53,180514,138010,,,,,,,2.552007248654746,
1600000US3939340,Johnstown,PLACE,2014,89,200787,156000,,,,,,,2.7673803906263856,
1600000US3939340,Johnstown,PLACE,2015,71,212119,165000,,,,,,,2.83544129777289,
1600000US3939340,Johnstown,PLACE,2016,82,207572,163500,,,,,,,2.7117126082197234,
1600000US3939340,Johnstown,PLACE,2017,76,261045,210000,,,,,,,3.293394391819836,
1600000US3939340,Johnstown,PLACE,2018,68,279029,229950,,,,,,,3.5900518328857807,
1600000US3939340,Johnstown,PLACE,2019,75,297960,250000,,,,,,,3.71985061079947,
1600000US3939340,Johnstown,PLACE,2020,101,305984,259900,,,,,,,3.7383311997468462,
1600000US3939340,Johnstown,PLACE,2021,102,344655,306500,,,,,,,4.266484778462952,
1600000US3939340,Johnstown,PLACE,2022,106,389258,373868,,,,,,,4.933785977275426,
1600000US3939340,Johnstown,PLACE,2023,88,396906,396906,,,,,,,5.128641620364388,
1600000US3939508,Junction City,PLACE,2015,2,,,,,,,,,,
1600000US3939508,Junction City,PLACE,2016,4,,,,,,,,,,
1600000US3939508,Junction City,PLACE,2017,3,,,,,,,,,,
1600000US3939508,Junction City,PLACE,2018,2,,,,,,,,,,
1600000US3939508,Junction City,PLACE,2019,5,,,,,,,,,,
